Entity_Name,Year,Quarter,Type,Registered_User,State
796017,2021,4,Pincode,5769,mizoram
796008,2021,4,Pincode,4757,mizoram
796772,2021,4,Pincode,4219,mizoram
796321,2021,4,Pincode,3902,mizoram
796081,2021,4,Pincode,3795,mizoram
796014,2021,4,Pincode,3448,mizoram
aizawl,2021,4,District,56005,mizoram
lunglei,2021,4,District,13668,mizoram
lawngtlai,2021,4,District,10738,mizoram
kolasib,2021,4,District,7850,mizoram
champhai,2021,4,District,6447,mizoram
mamit,2021,4,District,5887,mizoram
serchhip,2021,4,District,4614,mizoram
saiha,2021,4,District,3196,mizoram
796005,2022,1,Pincode,16682,mizoram
796009,2022,1,Pincode,15199,mizoram
796701,2022,1,Pincode,7976,mizoram
796012,2022,1,Pincode,7071,mizoram
796017,2022,1,Pincode,6110,mizoram
796008,2022,1,Pincode,5037,mizoram
796772,2022,1,Pincode,4513,mizoram
796321,2022,1,Pincode,4156,mizoram
796081,2022,1,Pincode,4020,mizoram
796014,2022,1,Pincode,3670,mizoram
aizawl,2022,1,District,59433,mizoram
lunglei,2022,1,District,14538,mizoram
lawngtlai,2022,1,District,11459,mizoram
kolasib,2022,1,District,8375,mizoram
champhai,2022,1,District,6875,mizoram
mamit,2022,1,District,6299,mizoram
serchhip,2022,1,District,4906,mizoram
saiha,2022,1,District,3410,mizoram
796005,2022,2,Pincode,17564,mizoram
796009,2022,2,Pincode,16002,mizoram
796701,2022,2,Pincode,8395,mizoram
796012,2022,2,Pincode,7437,mizoram
796017,2022,2,Pincode,6465,mizoram
796008,2022,2,Pincode,5303,mizoram
796772,2022,2,Pincode,4791,mizoram
796321,2022,2,Pincode,4381,mizoram
796081,2022,2,Pincode,4275,mizoram
796014,2022,2,Pincode,3864,mizoram
aizawl,2022,2,District,62605,mizoram
lunglei,2022,2,District,15302,mizoram
lawngtlai,2022,2,District,12114,mizoram
kolasib,2022,2,District,8872,mizoram
champhai,2022,2,District,7233,mizoram
mamit,2022,2,District,6641,mizoram
serchhip,2022,2,District,5170,mizoram
saiha,2022,2,District,3598,mizoram
796005,2022,3,Pincode,18512,mizoram
796009,2022,3,Pincode,16866,mizoram
796701,2022,3,Pincode,8842,mizoram
796012,2022,3,Pincode,7826,mizoram
796017,2022,3,Pincode,6808,mizoram
796008,2022,3,Pincode,5612,mizoram
796772,2022,3,Pincode,5092,mizoram
796321,2022,3,Pincode,4603,mizoram
796081,2022,3,Pincode,4485,mizoram
796014,2022,3,Pincode,4068,mizoram
aizawl,2022,3,District,65940,mizoram
lunglei,2022,3,District,16062,mizoram
lawngtlai,2022,3,District,12771,mizoram
kolasib,2022,3,District,9300,mizoram
champhai,2022,3,District,7576,mizoram
mamit,2022,3,District,6931,mizoram
serchhip,2022,3,District,5390,mizoram
saiha,2022,3,District,3765,mizoram
796005,2022,4,Pincode,19398,mizoram
796009,2022,4,Pincode,17652,mizoram
796701,2022,4,Pincode,9232,mizoram
796012,2022,4,Pincode,8201,mizoram
796017,2022,4,Pincode,7121,mizoram
796008,2022,4,Pincode,5882,mizoram
796772,2022,4,Pincode,5348,mizoram
796321,2022,4,Pincode,4764,mizoram
796081,2022,4,Pincode,4657,mizoram
796014,2022,4,Pincode,4239,mizoram
aizawl,2022,4,District,68925,mizoram
lunglei,2022,4,District,16676,mizoram
lawngtlai,2022,4,District,13303,mizoram
kolasib,2022,4,District,9602,mizoram
champhai,2022,4,District,7814,mizoram
mamit,2022,4,District,7086,mizoram
serchhip,2022,4,District,5551,mizoram
saiha,2022,4,District,3913,mizoram
797112,2018,1,Pincode,3362,nagaland
797001,2018,1,Pincode,1100,nagaland
797115,2018,1,Pincode,1034,nagaland
797113,2018,1,Pincode,968,nagaland
797103,2018,1,Pincode,798,nagaland
797120,2018,1,Pincode,780,nagaland
797117,2018,1,Pincode,764,nagaland
798601,2018,1,Pincode,709,nagaland
797118,2018,1,Pincode,520,nagaland
797116,2018,1,Pincode,514,nagaland
dimapur,2018,1,District,8249,nagaland
kohima,2018,1,District,3036,nagaland
mokokchung,2018,1,District,1043,nagaland
mon,2018,1,District,525,nagaland
phek,2018,1,District,487,nagaland
wokha,2018,1,District,465,nagaland
zunheboto,2018,1,District,385,nagaland
tuensang,2018,1,District,377,nagaland
peren,2018,1,District,218,nagaland
kiphire,2018,1,District,168,nagaland
797112,2018,2,Pincode,4838,nagaland
797001,2018,2,Pincode,1576,nagaland
797115,2018,2,Pincode,1567,nagaland
797113,2018,2,Pincode,1440,nagaland
797103,2018,2,Pincode,1245,nagaland
798601,2018,2,Pincode,1112,nagaland
797120,2018,2,Pincode,1068,nagaland
797117,2018,2,Pincode,1057,nagaland
797118,2018,2,Pincode,800,nagaland
797116,2018,2,Pincode,709,nagaland
dimapur,2018,2,District,12093,nagaland
kohima,2018,2,District,4395,nagaland
mokokchung,2018,2,District,1616,nagaland
mon,2018,2,District,892,nagaland
phek,2018,2,District,736,nagaland
wokha,2018,2,District,703,nagaland
tuensang,2018,2,District,594,nagaland
zunheboto,2018,2,District,593,nagaland
peren,2018,2,District,358,nagaland
kiphire,2018,2,District,258,nagaland
797112,2018,3,Pincode,6815,nagaland
797115,2018,3,Pincode,2224,nagaland
797001,2018,3,Pincode,2219,nagaland
797113,2018,3,Pincode,1964,nagaland
797103,2018,3,Pincode,1872,nagaland
797120,2018,3,Pincode,1518,nagaland
798601,2018,3,Pincode,1503,nagaland
797117,2018,3,Pincode,1384,nagaland
797118,2018,3,Pincode,1142,nagaland
797116,2018,3,Pincode,1036,nagaland
dimapur,2018,3,District,17039,nagaland
kohima,2018,3,District,6298,nagaland
mokokchung,2018,3,District,2313,nagaland
mon,2018,3,District,1287,nagaland
phek,2018,3,District,1083,nagaland
wokha,2018,3,District,1017,nagaland
tuensang,2018,3,District,934,nagaland
zunheboto,2018,3,District,821,nagaland
peren,2018,3,District,526,nagaland
kiphire,2018,3,District,465,nagaland
797112,2018,4,Pincode,8894,nagaland
797115,2018,4,Pincode,3022,nagaland
797001,2018,4,Pincode,2978,nagaland
797113,2018,4,Pincode,2589,nagaland
797103,2018,4,Pincode,2549,nagaland
797120,2018,4,Pincode,2071,nagaland
798601,2018,4,Pincode,1972,nagaland
797117,2018,4,Pincode,1752,nagaland
797118,2018,4,Pincode,1604,nagaland
797116,2018,4,Pincode,1410,nagaland
dimapur,2018,4,District,22603,nagaland
kohima,2018,4,District,8583,nagaland
mokokchung,2018,4,District,2986,nagaland
mon,2018,4,District,1884,nagaland
phek,2018,4,District,1419,nagaland
wokha,2018,4,District,1391,nagaland
tuensang,2018,4,District,1261,nagaland
zunheboto,2018,4,District,1099,nagaland
peren,2018,4,District,710,nagaland
kiphire,2018,4,District,661,nagaland
797112,2019,1,Pincode,10884,nagaland
797115,2019,1,Pincode,3844,nagaland
797001,2019,1,Pincode,3735,nagaland
797103,2019,1,Pincode,3254,nagaland
797113,2019,1,Pincode,3218,nagaland
797120,2019,1,Pincode,2536,nagaland
798601,2019,1,Pincode,2461,nagaland
797117,2019,1,Pincode,2159,nagaland
797118,2019,1,Pincode,1945,nagaland
797116,2019,1,Pincode,1802,nagaland
dimapur,2019,1,District,28091,nagaland
kohima,2019,1,District,10747,nagaland
mokokchung,2019,1,District,3721,nagaland
mon,2019,1,District,2458,nagaland
wokha,2019,1,District,1830,nagaland
phek,2019,1,District,1727,nagaland
tuensang,2019,1,District,1678,nagaland
zunheboto,2019,1,District,1374,nagaland
peren,2019,1,District,884,nagaland
kiphire,2019,1,District,862,nagaland
797112,2019,2,Pincode,13452,nagaland
797115,2019,2,Pincode,4763,nagaland
797001,2019,2,Pincode,4588,nagaland
797103,2019,2,Pincode,4080,nagaland
797113,2019,2,Pincode,3926,nagaland
797120,2019,2,Pincode,3113,nagaland
798601,2019,2,Pincode,3021,nagaland
797117,2019,2,Pincode,2542,nagaland
797118,2019,2,Pincode,2346,nagaland
797116,2019,2,Pincode,2197,nagaland
dimapur,2019,2,District,34567,nagaland
kohima,2019,2,District,13108,nagaland
mokokchung,2019,2,District,4655,nagaland
mon,2019,2,District,3210,nagaland
wokha,2019,2,District,2411,nagaland
tuensang,2019,2,District,2152,nagaland
phek,2019,2,District,2143,nagaland
zunheboto,2019,2,District,1680,nagaland
peren,2019,2,District,1148,nagaland
kiphire,2019,2,District,1084,nagaland
797112,2019,3,Pincode,15905,nagaland
797115,2019,3,Pincode,5760,nagaland
797001,2019,3,Pincode,5505,nagaland
797103,2019,3,Pincode,4831,nagaland
797113,2019,3,Pincode,4659,nagaland
797120,2019,3,Pincode,3738,nagaland
798601,2019,3,Pincode,3609,nagaland
797117,2019,3,Pincode,2952,nagaland
797118,2019,3,Pincode,2805,nagaland
797116,2019,3,Pincode,2641,nagaland
dimapur,2019,3,District,41036,nagaland
kohima,2019,3,District,15677,nagaland
mokokchung,2019,3,District,5593,nagaland
mon,2019,3,District,3976,nagaland
wokha,2019,3,District,2961,nagaland
phek,2019,3,District,2642,nagaland
tuensang,2019,3,District,2599,nagaland
zunheboto,2019,3,District,2058,nagaland
peren,2019,3,District,1377,nagaland
kiphire,2019,3,District,1251,nagaland
797112,2019,4,Pincode,17953,nagaland
797115,2019,4,Pincode,6785,nagaland
797001,2019,4,Pincode,6391,nagaland
797103,2019,4,Pincode,5601,nagaland
797113,2019,4,Pincode,5313,nagaland
797120,2019,4,Pincode,4367,nagaland
798601,2019,4,Pincode,4286,nagaland
797117,2019,4,Pincode,3359,nagaland
797118,2019,4,Pincode,3231,nagaland
797116,2019,4,Pincode,3045,nagaland
dimapur,2019,4,District,47000,nagaland
kohima,2019,4,District,18232,nagaland
mokokchung,2019,4,District,6606,nagaland
mon,2019,4,District,4863,nagaland
wokha,2019,4,District,3540,nagaland
phek,2019,4,District,3109,nagaland
tuensang,2019,4,District,3081,nagaland
zunheboto,2019,4,District,2475,nagaland
peren,2019,4,District,1623,nagaland
kiphire,2019,4,District,1460,nagaland
797112,2020,1,Pincode,20343,nagaland
797115,2020,1,Pincode,7928,nagaland
797001,2020,1,Pincode,7238,nagaland
797103,2020,1,Pincode,6476,nagaland
797113,2020,1,Pincode,6010,nagaland
798601,2020,1,Pincode,4927,nagaland
797120,2020,1,Pincode,4924,nagaland
797117,2020,1,Pincode,3793,nagaland
797118,2020,1,Pincode,3712,nagaland
797111,2020,1,Pincode,3534,nagaland
dimapur,2020,1,District,53696,nagaland
kohima,2020,1,District,20644,nagaland
mokokchung,2020,1,District,7626,nagaland
mon,2020,1,District,5747,nagaland
wokha,2020,1,District,4118,nagaland
phek,2020,1,District,3637,nagaland
tuensang,2020,1,District,3634,nagaland
zunheboto,2020,1,District,2898,nagaland
peren,2020,1,District,1899,nagaland
kiphire,2020,1,District,1814,nagaland
797112,2020,2,Pincode,23618,nagaland
797115,2020,2,Pincode,9616,nagaland
797001,2020,2,Pincode,8487,nagaland
797103,2020,2,Pincode,7784,nagaland
797113,2020,2,Pincode,7106,nagaland
798601,2020,2,Pincode,6168,nagaland
797120,2020,2,Pincode,5825,nagaland
797111,2020,2,Pincode,4530,nagaland
797117,2020,2,Pincode,4398,nagaland
797118,2020,2,Pincode,4360,nagaland
dimapur,2020,2,District,63398,nagaland
kohima,2020,2,District,24236,nagaland
mokokchung,2020,2,District,9559,nagaland
mon,2020,2,District,7917,nagaland
wokha,2020,2,District,5296,nagaland
tuensang,2020,2,District,4779,nagaland
phek,2020,2,District,4535,nagaland
zunheboto,2020,2,District,3647,nagaland
peren,2020,2,District,2534,nagaland
kiphire,2020,2,District,2423,nagaland
797112,2020,3,Pincode,28305,nagaland
797115,2020,3,Pincode,12485,nagaland
797001,2020,3,Pincode,11224,nagaland
797103,2020,3,Pincode,10053,nagaland
797113,2020,3,Pincode,9310,nagaland
798601,2020,3,Pincode,8499,nagaland
798621,2020,3,Pincode,7957,nagaland
797120,2020,3,Pincode,7573,nagaland
797111,2020,3,Pincode,7018,nagaland
798612,2020,3,Pincode,6295,nagaland
dimapur,2020,3,District,79061,nagaland
kohima,2020,3,District,31483,nagaland
mon,2020,3,District,13591,nagaland
mokokchung,2020,3,District,13155,nagaland
wokha,2020,3,District,7980,nagaland
tuensang,2020,3,District,7220,nagaland
phek,2020,3,District,6151,nagaland
zunheboto,2020,3,District,4942,nagaland
peren,2020,3,District,3486,nagaland
kiphire,2020,3,District,3306,nagaland
797112,2020,4,Pincode,31403,nagaland
797115,2020,4,Pincode,13893,nagaland
797001,2020,4,Pincode,12395,nagaland
797103,2020,4,Pincode,11126,nagaland
797113,2020,4,Pincode,10273,nagaland
798601,2020,4,Pincode,9384,nagaland
798621,2020,4,Pincode,8705,nagaland
797120,2020,4,Pincode,8363,nagaland
797111,2020,4,Pincode,7765,nagaland
798612,2020,4,Pincode,7108,nagaland
dimapur,2020,4,District,87807,nagaland
kohima,2020,4,District,34872,nagaland
mon,2020,4,District,14932,nagaland
mokokchung,2020,4,District,14511,nagaland
wokha,2020,4,District,8821,nagaland
tuensang,2020,4,District,8177,nagaland
phek,2020,4,District,6888,nagaland
zunheboto,2020,4,District,5541,nagaland
peren,2020,4,District,3919,nagaland
kiphire,2020,4,District,3629,nagaland
797112,2021,1,Pincode,33978,nagaland
797115,2021,1,Pincode,15033,nagaland
797001,2021,1,Pincode,13341,nagaland
797103,2021,1,Pincode,12013,nagaland
797113,2021,1,Pincode,11089,nagaland
798601,2021,1,Pincode,10112,nagaland
798621,2021,1,Pincode,9441,nagaland
797120,2021,1,Pincode,8954,nagaland
797111,2021,1,Pincode,8394,nagaland
798612,2021,1,Pincode,7691,nagaland
dimapur,2021,1,District,94968,nagaland
kohima,2021,1,District,37488,nagaland
mon,2021,1,District,16154,nagaland
mokokchung,2021,1,District,15634,nagaland
wokha,2021,1,District,9531,nagaland
tuensang,2021,1,District,8866,nagaland
phek,2021,1,District,7536,nagaland
zunheboto,2021,1,District,6013,nagaland
peren,2021,1,District,4286,nagaland
kiphire,2021,1,District,3904,nagaland
797112,2021,2,Pincode,36359,nagaland
797115,2021,2,Pincode,16111,nagaland
797001,2021,2,Pincode,14273,nagaland
797103,2021,2,Pincode,12957,nagaland
797113,2021,2,Pincode,11847,nagaland
798601,2021,2,Pincode,10869,nagaland
798621,2021,2,Pincode,10141,nagaland
797120,2021,2,Pincode,9601,nagaland
797111,2021,2,Pincode,8997,nagaland
798612,2021,2,Pincode,8290,nagaland
dimapur,2021,2,District,101835,nagaland
kohima,2021,2,District,40277,nagaland
mon,2021,2,District,17389,nagaland
mokokchung,2021,2,District,16857,nagaland
wokha,2021,2,District,10232,nagaland
tuensang,2021,2,District,9565,nagaland
phek,2021,2,District,8134,nagaland
zunheboto,2021,2,District,6487,nagaland
peren,2021,2,District,4641,nagaland
kiphire,2021,2,District,4224,nagaland
797112,2021,3,Pincode,39088,nagaland
797115,2021,3,Pincode,17302,nagaland
797001,2021,3,Pincode,15315,nagaland
797103,2021,3,Pincode,14089,nagaland
797113,2021,3,Pincode,12707,nagaland
798601,2021,3,Pincode,11793,nagaland
798621,2021,3,Pincode,10982,nagaland
797120,2021,3,Pincode,10343,nagaland
797111,2021,3,Pincode,9751,nagaland
798612,2021,3,Pincode,9010,nagaland
dimapur,2021,3,District,109644,nagaland
kohima,2021,3,District,43467,nagaland
mon,2021,3,District,18911,nagaland
mokokchung,2021,3,District,18340,nagaland
wokha,2021,3,District,11126,nagaland
tuensang,2021,3,District,10433,nagaland
phek,2021,3,District,8933,nagaland
zunheboto,2021,3,District,7147,nagaland
peren,2021,3,District,5089,nagaland
kiphire,2021,3,District,4626,nagaland
797112,2021,4,Pincode,41813,nagaland
797115,2021,4,Pincode,18475,nagaland
797001,2021,4,Pincode,16383,nagaland
797103,2021,4,Pincode,15128,nagaland
797113,2021,4,Pincode,13595,nagaland
798601,2021,4,Pincode,12642,nagaland
798621,2021,4,Pincode,11795,nagaland
797120,2021,4,Pincode,11079,nagaland
797111,2021,4,Pincode,10498,nagaland
798612,2021,4,Pincode,9750,nagaland
dimapur,2021,4,District,117388,nagaland
kohima,2021,4,District,46621,nagaland
mon,2021,4,District,20409,nagaland
mokokchung,2021,4,District,19747,nagaland
wokha,2021,4,District,11994,nagaland
tuensang,2021,4,District,11300,nagaland
phek,2021,4,District,9753,nagaland
zunheboto,2021,4,District,7765,nagaland
peren,2021,4,District,5509,nagaland
kiphire,2021,4,District,5047,nagaland
797112,2022,1,Pincode,44337,nagaland
797115,2022,1,Pincode,19632,nagaland
797001,2022,1,Pincode,17384,nagaland
797103,2022,1,Pincode,16093,nagaland
797113,2022,1,Pincode,14412,nagaland
798601,2022,1,Pincode,13441,nagaland
798621,2022,1,Pincode,12565,nagaland
797120,2022,1,Pincode,11765,nagaland
797111,2022,1,Pincode,11143,nagaland
798612,2022,1,Pincode,10400,nagaland
dimapur,2022,1,District,124644,nagaland
kohima,2022,1,District,49523,nagaland
mon,2022,1,District,21773,nagaland
mokokchung,2022,1,District,21029,nagaland
wokha,2022,1,District,12743,nagaland
tuensang,2022,1,District,12057,nagaland
phek,2022,1,District,10413,nagaland
zunheboto,2022,1,District,8280,nagaland
peren,2022,1,District,5881,nagaland
kiphire,2022,1,District,5368,nagaland
797112,2022,2,Pincode,46784,nagaland
797115,2022,2,Pincode,20737,nagaland
797001,2022,2,Pincode,18359,nagaland
797103,2022,2,Pincode,17045,nagaland
797113,2022,2,Pincode,15229,nagaland
798601,2022,2,Pincode,14157,nagaland
798621,2022,2,Pincode,13310,nagaland
797120,2022,2,Pincode,12440,nagaland
797111,2022,2,Pincode,11723,nagaland
798612,2022,2,Pincode,10995,nagaland
dimapur,2022,2,District,131738,nagaland
kohima,2022,2,District,52343,nagaland
mon,2022,2,District,23037,nagaland
mokokchung,2022,2,District,22136,nagaland
wokha,2022,2,District,13417,nagaland
tuensang,2022,2,District,12747,nagaland
phek,2022,2,District,11005,nagaland
zunheboto,2022,2,District,8753,nagaland
peren,2022,2,District,6212,nagaland
kiphire,2022,2,District,5687,nagaland
797112,2022,3,Pincode,49392,nagaland
797115,2022,3,Pincode,21907,nagaland
797001,2022,3,Pincode,19352,nagaland
797103,2022,3,Pincode,17971,nagaland
797113,2022,3,Pincode,16067,nagaland
798601,2022,3,Pincode,14866,nagaland
798621,2022,3,Pincode,14021,nagaland
797120,2022,3,Pincode,13080,nagaland
797111,2022,3,Pincode,12325,nagaland
798612,2022,3,Pincode,11569,nagaland
dimapur,2022,3,District,139011,nagaland
kohima,2022,3,District,55046,nagaland
mon,2022,3,District,24237,nagaland
mokokchung,2022,3,District,23192,nagaland
wokha,2022,3,District,14092,nagaland
tuensang,2022,3,District,13393,nagaland
phek,2022,3,District,11494,nagaland
zunheboto,2022,3,District,9128,nagaland
peren,2022,3,District,6534,nagaland
kiphire,2022,3,District,5963,nagaland
797112,2022,4,Pincode,52003,nagaland
797115,2022,4,Pincode,22989,nagaland
797001,2022,4,Pincode,20322,nagaland
797103,2022,4,Pincode,18788,nagaland
797113,2022,4,Pincode,16887,nagaland
798601,2022,4,Pincode,15487,nagaland
798621,2022,4,Pincode,14736,nagaland
797120,2022,4,Pincode,13713,nagaland
797111,2022,4,Pincode,12881,nagaland
798612,2022,4,Pincode,12037,nagaland
dimapur,2022,4,District,145923,nagaland
kohima,2022,4,District,57592,nagaland
mon,2022,4,District,25340,nagaland
mokokchung,2022,4,District,24045,nagaland
wokha,2022,4,District,14702,nagaland
tuensang,2022,4,District,13900,nagaland
phek,2022,4,District,11847,nagaland
zunheboto,2022,4,District,9422,nagaland
peren,2022,4,District,6750,nagaland
kiphire,2022,4,District,6211,nagaland
751024,2018,1,Pincode,20624,odisha
751012,2018,1,Pincode,19414,odisha
